Sun Nov 15 20:11:32 2020,0.27082000,20000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:36 2020,0.27082000,20000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:40 2020,0.27088000,20000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:43 2020,0.27086000,20000.000,0.27075000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:47 2020,0.27084000,10000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:51 2020,0.27082000,10000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:54 2020,0.27080000,10000.000,0.27074000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:58 2020,0.27079000,1866.000,0.27077000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:02 2020,0.27076000,20000.000,0.27068000,4914.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:05 2020,0.27075000,4000.000,0.27070000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:09 2020,0.27072000,10000.000,0.27068000,4914.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:13 2020,0.27070000,10000.000,0.27068000,4914.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:17 2020,0.27070000,10000.000,0.27068000,4914.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:20 2020,0.27069000,10000.000,0.27068000,14914.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:24 2020,0.27073000,2269.000,0.27072000,10000.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:27 2020,0.27073000,22269.000,0.27072000,10000.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:12:31 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:35 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:38 2020,0.27069000,15500.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:42 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:46 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:49 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:53 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:12:57 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:13:01 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:13:04 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:13:08 2020,0.27069000,14000.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:13:12 2020,0.27069000,25872.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
Sun Nov 15 20:13:15 2020,0.27069000,25872.000,0.27068000,4914.000,0.27071000,321.89206161,0.26429000,0.27705000
